ResponseID,PROLIFIC_PID,open.resp
R_1Lj9vmQFN9JmunD,5dcefcd0307b8d05031d7264,The development of skills at an affordable cost which can be used to offer value to the marketplace in the US.
R_3dDPoqY1mkVfyUw,5f9b328656ea6932eb0a2400,The man.  Government and politicians don't want these minorities to succeed
R_1zXyTUnp1aqDykF,5f482d1cb56e682de577bd46,"Societal constructs and opinions of groups that have permeated society for decades. Opinions formed and distributed through familial generations by those in power to keep their power. People in power don't like changing because the current system in working great for them. It takes people in the most influential group to make it priority and be willing to change, adapt, and accept that their well-being isn't the only thing of importance. "
R_2P71AmQXFP5rqIh,5e948edbbae84a7ddd396364,Institutionalized racism is still prevalent in our country.
R_svuXGv3rECcivFn,5a2732ceb51a74000132da85,"The biggest barrier in my opinion is people's explicit and implicit beliefs about other groups, how they feel about them, and the way it affects how they interact with them, and how their actions affect them. "
R_1F2ijcPYwTZ2uTK,5e0a4154deea2b2c63fb1062,"Groups that have the advantage now do not want the competition from other groups,"
R_3nCW44iMXxDOXmN,5fb7c36d2b02f03b4a9c5a73,The biggest obstacle are stereotypes. And also people who don't accept different.
R_3JqnoHmczFfx3ju,5f7611d9d580ed058ee426f0,it's the mind setting of people.
R_3huNoJFpQtpJzNI,5fac56b49389ea20ebcb36ad,"I think the biggest barrier to creating equality between different group is understanding their culture and history. Without trying to understand where they come from and how they act, equality between group will be very difficult."
R_cMAIAuehBHa4JR7,5e6c057dbc9dab1ba2c5bac4,I think the unspoken prejudices of the persons making the hiring decisions is the biggest barrier.
R_3nSem3qY4rL6Dlx,5f71239ea04558757f05b5f6,"Money is a finite resource, so there will always be arguments about who or what is most worthwhile. Some people have no problem with the basic philosophical concept of equality but donít believe that itís worth seemingly arbitrarily denying one group opportunities purely because another was historically disadvantaged."
R_3j2vg6tk9l7oCwn,5f0527d40807f31c712153eb,people in the world and how they are viewed 
R_2sSdyLzfXEdLJDy,5ed377271691ea000c548cb0,i think its the prejudice that creates those barriers.
R_1CxXA2Dgk8kBfN1,5d94d7d77587a900150ac8d0,"No matter what choice you make, the opposite group will probably think that they're being discriminated against. "
R_piPVkBUZDnwGdG1,5f1626d3a519eb78ed294223,"I believe that one of the biggest barrier's to creating equality between different groups is financial stability. In order to change most every aspect, the people of color and low income people, will need financial help to make their lives better. They need to be able to afford things so that their life can change for the better."
R_3EnCvKRXqvqkN9N,5f641cfa0c8b8b19b424aa4d,I think that the barrier is that we need people to do the harder lower type of jobs.
R_3e5gmq3bi9MC7pv,59296fb2e8a7ff000163f033,Deterring exactly what is fair and not harming other groups.
R_3s4g5uWFLUzxDOr,5e1038bc6e4db674b3df4b76,"I think the biggest barrier is the groups that are going to be the ones who have to give something up, no matter how small, for the benefit of the other group "
R_1rP6o9F4j4IafcS,5e8873213ea5e4000b8e125f,Competition.
R_3PvPrMvIluNLsRM,586c41c3da731b0001049dc4,attitudes.  I don't even need a complete sentence.  It is attitude and entitlement.
R_1mmjTJo0i8gxVx2,5bf322d817a7de0001cf6d50,"I do not believe there are significant barriers between the groups except for ex-felons.  There might be an initiative to provide employment opportunities for ex-felons but ""in what type of positions.""   In this case there might be more positions open in the lower paying jobs such as custodial.  I do not believe that most bankers look at a person's name before deciding whether or not to sign off on a loan.  Many people have names that appear to be Hispanic but the individual may have had a great-great relative who was Latino.  I think that a lot of talk about lack of opportunities for Hispanics is unfounded.  There may be an equality barrier for the disabled.  "
R_2YPzALxRBLwkK6W,5f4f1795c7230316afc2b88a,Change. I like change is the biggest hurdle to get over. I feel everything should be equally down the middle even if a group that normal gets all now may have to give. 
