ResponseID,PROLIFIC_PID,open.resp
R_29j0bmnBZfnSLHL,5f9f81fd4fa66c5d0b60457c,I believe judging people from the outside rather than skills 
R_3Pk9t8H5Ri9MkmA,5f262804b9740534b9de09e6,"Unequal access to education, and upward mobility"
R_3KuBsH6klDEI9Ks,5f63a5459301b60c5597dfd1,Getting people to accept that humans are humans and deserve the same privileges and chances as everyone else.
R_3fpiGZkeWMha4mf,5f9ce8cd0c6e891eed46dccc,"The biggest barrier to equality is finding the root of the cause. Without addressing the root, any assistance that is provided will likely only be a temporary fix."
R_22PUE9eLeWLmNWt,5d757bf1f9d4460016592e07,One group might be more disadvantaged throughout the process. 
R_3HhH5TSQ4u7Tr8l,5f3a99865242340d71f85620,"I think that people are always trying to help themselves too much when making policies so it tends to not help the underprivileged as much as it should. Decisions should be made on science, not feeling or personal desire. "
R_26gSNwEubh9tyKO,5bdca5a43c033f00019f446e,"Cultural differences between groups, not widespread changes amongst large corporations or governing bodies meant (generally with good intentions) to offer specific handouts to particular groups. The result almost always ends up being the exact opposite of the intended effect. "
R_3gL9An6BGdQGT5v,5f3546fa1fe9184d7f649d65,I think that the established systems are prejudiced against minority groups. The biased system is the biggest barrier to equality.
R_300L0qu1Pt5Qrin,5f63dc32e5a9ed155d89bdeb,"The biggest barrier is that people don't realize that giving more rights or better resources to marginalized groups doesn't mean privileged groups will receive less. When a privileged group sees that an underprivileged group is receiving special attention due to their unequal status in society, the privileged group may think ""we are suffering too, where is our help?"" but the difference is that they are not suffering because of their group's place in society."
R_85JhgoQF16ncXeh,5e3c79de24984505f37d3903,peoples refusal to see us as the same
R_2zC8keySctaQkc2,5e55dc6c1665625e9a487ea9,Having people understand that giving someone equal rights does not take their rights away
R_3gLAuBq8iWFzuVV,5c3d49f6486a390001e87d8e,"Equality isn't meant to exist in nature, and humans are included in that circumstance. So, while we can and should work towards uplifting and taking care of those who are in real need of assistance, I don't believe that equality amongst groups should or ever will exist, because it's just not possible."
R_2OGzuaEOiozux4s,5f2bf7aa253520000bfc83b6,I don't really think there's a 'barrier'. I think it depends on the people in themselves 
R_3RdVSOz0WrTpgD7,5f19aa44d6e1190144827d73,Workplace culture. / Lack of female leaders. / Gender stereotypes
R_1He3UZjvCEOvqlS,5f4d63fb17f8ea16e8b7984b,People that do not want or care about Equality and people having equal opportunities 
R_2xQ8ttqf5165RTE,5c33ccf9377d960001044af0,RECOGNIZING THE DIFFERENCES BETWEEN THEM.
R_4GcMpvG7x6FuSJj,5f70dc214d5f9b6e4a11ee48,White resentment towards losing their place and minorities trying to take advantage. Also education and understanding of other ethnic groups. 
R_3jeeTVOyPBvp1QG,5e97a2d74cb72e263342ecc9,"The systems for inequality have been in place for so long, I think the biggest barrier would be having an open mind to even begin trying something new. These issues have been built into our very foundation and any true change will be an uphill battle due to how everything is set up currently. We are all very closed-minded but we need to think outside the box, and beyond ourselves. Or else nothing will change."
R_24nH1bfhsrW5056,5f2469423f17ce03bf6bec8b,The biggest barrier to creating equality between different groups is to focus on education to ensure students are able to reach their full potential. This includes providing individualized learning programs that cater to the individual student to ensure those students will succeed.
R_2bTtXPOfPqnm10N,5e37f1764234ff755e6aee66,I think the biggest barrier would be existing stigma and prejudice against the underrepresented group and misconceptions about them that people are unwilling to address.
R_8dMXo6bZMs6lI4h,5f57c697f9f7d02d07909dbb,Racial injustices are the biggest barrier to creating equality between different groups. Inequality is a huge part of our country's problem.
R_3063xw8CFyQmdUB,5f7f64ffb52bcd0f0f0b71cb,I guess it is probably racism.
R_2DMkU8av886dYU5,5e791e56b630ff00085ad672,"We are afraid of taking away the rights already given, and there is only so much that can be done. The biggest barrier is class and income. "
R_3KpyczVaSC5Cmm6,5c0676a61a20110001ea1a24,"Definitely greed is the major cause of inequality. An economic system based on capitalism has fed this greed and continues to do so. Race, as well as sex, has played a large factor as well, but I truly believe greed is the number one reason."
R_R3J02NL8Hw7DRnj,5b035ba7293d310001026678,"The biggest barrier to creating equality is WHITE MEN. White males need to acknowledge their privilege and set their egos aside in order to realize that minority groups such as people of color, women, disabled people, etc. are people too. We all should be treated as equal."
R_3Kr8qvuI15edCer,5dcf0e94fce60605794da411,"Poor education ,comparatively ,is a big barrier to group.equality. another barrier is group stereotyping."
R_1joDYvE6fXmOT4i,5f96e38dbecb16000867dfa1,"Making all people understand each other, although everyone will always have their own opinions."
R_1i2PQvPyGcPxbBe,57c9c13079ad9b0001e416be,Continuing to view groups in categories instead of dealing with each individual based on what they bring to the table.
R_1dhiJWQmdan2YDq,5dea7a7df87f5519e686ff7b,Changing the way people feel in regards to their own prejudices. 
R_2cbVvp5qrLAXg6G,5c11ec9e4e838900017ce044,"While it is easy to say that giving more money to different groups of people for jobs, mortgages, etc, it still comes down to one denominator. It’s not the TYPE of people, but that only SO MANY PEOPLE can fill SO MANY JOBS, etc"
R_24GKaEJJSMzPdG5,5cb29cc0a9827c0001e7e477,"Hard work from minorities and democratic operations. Democrats wants constituents to be dependent, so they do not offer as many opportunities in their cities. "
R_24cPxUK33raeuHI,5eecf1789af5910cfeb71b53,"The biggest barrier to creating equality is structural and deliberate systemic oppression of minority or oppressed groups. Lasting equality cannot be achieved until the legal, cultural, and social framework of a society is based on equality, and our society has not reached that point. "
R_3lQWWuk5zrlNeMi,5e5f470175294727a0803d61,The biggest barrier to creating equality between different groups is people who think they are being disadvantaged as a result of making situations fairer. Trying to create equality between different groups while still selecting people based on their experiences and qualifications is a delicate balance to maintain.
R_7OIvi9EqLrpg8sp,5ec195df3f2aec276ff0bf33,Education and circumstances.
R_1eELFU0jchfrZrV,5ee93b8a0757731be7ee6374,those in charge like the status quo
R_2X043wc1I7vzVbw,5f48e9e36d9c7b3b69c5ed4f,Equality opportunity doesn't mean equal outcome. Forcing outcomes never works
R_vAF93r1b5NOhNuN,5f26c4f22e5cdb000b5914d1,"Prejudice, greed, and democracy. The idea of voting blocs work towards a winner-take all sort of nationalism. Capitalism by nature drives and sustains inequality for purposes of competition and infighting."
R_9ZXBEyK351FgfiF,5d5425e26375ef001b10b4e8,The lack of effort on the part of the groups that are claiming hardship. Don't become a felon.
R_1f6OX0Fe9IPvLi6,5e875ba361eddf08c463a2c3,"Different skillsets, educations, experience, and abilities compared to the work available. Factories and warehouses are going to have trouble coming up with work for people with physical disabilities and banks probably don't hire a lot of felons."
R_z6EMtIQtkrwtk7T,5d57d96be49322001894d554,greed and discrimination
R_2czTDQ7yIW3014p,5f38e87099a44d40b79e5009,I think the biggest barrier to creating equality is how massive the inequality already is. It will take years and huge amounts of money to try to reduce the inequality by a significant amount.
R_UKGoHAkBqASKsU1,5c0b1fb0d08ac400011124e3,"I think the greatest barrier to creating equality between different groups is the perception by employers that some workers are less desirable. When they are spending their earned dollars budget for payroll, they want the best value for their money. Hiring someone who has a criminal background or a disability could in theory be hiring someone less capable, less experienced, or with greater problems to deal with than another candidate without those boxes checked."
R_12yUQzFfRLfMcjS,5dd864447beb29822b6c1e86,A system that was built to only benefit white men.
R_2RP7aU9cSFennG6,5a23ef03b4665b00011fd9fc,The biggest barrier is enacting reasonable policies that accommodate the needs on a scale for every group.
R_1EilPmEcYMNVNh5,5b29f2525b5c0900018b0547,Everyone strives to create equality when they really should be creating equity.
R_28BUyBKVAQKKgNk,5f4000a47ed89c0e7f2e3760,The complexities between different cultures and belief systems.
R_3L6hi9hRY2Ig9QA,5ef4ff41d98e821397f02b5c,"There are so many nuances. I think the fact that it’s a complicated web of environment, upbringing, choices, choices available, connections, opportunities, missed opportunities, etc, and there is not one solution that could ever address every single one of those things. "
R_3Eu6RXiaq7WoFD4,5f514f870e7da937375cdde0,institutional racism and deeply held beliefs by those in power to make the decisions
R_2zPe8AXUYwZxXge,5d8b32e664ac880018630273,The fact that our society is built on profiting off of everything. The extreme greed of the capitalist class is the #1 factor in my opinion.
R_2vdzv6X5T6ffnYh,5edd97e2fd7ffeabca19907a,Misinformation on the potential for black industry to recoup the investments.
R_2CTk8OrecbFJN5a,5d1511f1e814b800016108a6,It could be for a number of reasons depending upon what groups you are talking about. In general some kind of bias is usually involved.
R_3kh5jav75s5yegz,5f4348be761e0a593fde3875,Years of systemic problems in culture and law that create a toxic environment for equality.
R_3CHi4q1pOyKHyua,5e6bea7807e1861a2aa53509,the biggest barrier to creating equality between different groups is the bias that people have against those groups.
R_3KBEORubdZHbhfr,5f8d92d81377910a0615c9aa,Systemic issues and starting point in life 
R_1F2FmYCfOCgih3d,5f7d3f1bca7747219c31c905, Fixing one issue in one area will not solve the problem. It needs to be addressed across the board in many different areas.  
R_1LpQyVkXjSAcvmw,5ed841ca5833de34c634851d,"The disparities are too large. Unless there is a large scale initiative, smaller groups within our population with still be unequal. Also, white people assume (incorrectly) that if you give more to another group, they will get less. "
R_1OJKh89ELQiuwAY,5f907b351fe59213d2314559,I think education is a huge factor and also effective legislation and incentives. 
R_1rCex4s0seHYMjE,5f6c1fd93511da19b3549ecf,"I think the biggest barrier to creating equality between different groups is lack of funding, perception of ""unfairness,"" and the inability to get the policies in place quickly. The ideas are there, but there is usually a lot of backlash from groups of a higher standard because they see it as a threat to their livelihoods. "
R_3h5vAby2Qy6YaUK,5eeaae9d8b89801ce94dc448,I think the biggest barrier to creating equality between different groups is the insistence on viewing and treating groups as homogenous.
R_2XgIhF4TBPIh662,5f45beae060bdc1f49704285,I think the biggest barrier to creating equality is our history and past as a country. It's time for people to move on from the old beliefs and ways of the country and move forward.
R_10YNlz1xgNxxDx3,5d8709018616d4001a232b5b,Education
R_Cmice09Ix0hwewF,5ab3fc4b5f01000001cb07e2,The biggest barrier to equality is systemic sexism and racism.
R_O9eyLh1FjLLaYqR,5c439193f114f2000195658e,"The biggest barrier is the government interfering with these groups.  I understand striving for equality, bit you make things more unequal when you do so.  Affirmative action is more racist than Mel gibson."
R_1291h1G7RIOSeDU,5f17f15f9292691b52d7d48d,Social outlooks among groups makes the biggest difference.
R_1QbmBpBSN4AZThJ,5d391aa474651f0017882b6b,There is less opportunities for disadvantaged groups to break out of their group. Advantaged groups are more likely to get more funding and afford school.
R_1FnuVCglCfK1CWU,5f529243f2c0b056f50b72ac,racial discrimination
R_3qKCHGN7UPLMJoz,5dd2c24718beb62c404d5099,"The biggest problem is this survey. We don’t know what the average salary of a male or female employee is. All we have is totals, meaningless unless you are counting the number of employees. Which aren’t provided either This is the worst designed survey I’ve taken this year"
R_1Ce7XbgmRdGZ07J,5b771a3d805c3f00012e07fe,The biggest barriers to creating equality between different groups is their ability to produce valuable outputs. People who on aggregate cannot produce valuable outputs are doomed to low status jobs without massive state intervention.
R_3JxfMYXDALJB2Xp,5ca25f7048f78e0018fdac10,Lack of motivation for those higher ups who control the money at the top.
R_2PcxTXPRChwN1nU,5f02928eb864764323d1f42a,"Ingrained racism and perceptions can get in the way, they've been around for so long that people might not even realize it's happening. Also, biases about these groups can mean they deal with unfair assumptions."
R_1KeR28jKDkM7Z7K,5f68099d905d59468db18c11,"Political issues and obstructive measures by the US Senate!!!!!  Of course the current  Orange president doesn't help either, but hopefully when ""it"" goes away, things will improve......hopefully."
R_1Q5vimsTTAZEo62,5d89a31c43734d0001b6a706,"Mindset on companies. And trust , opening up to diversity without systematic racism"
R_ZeLEs6OjBAX7EJP,5e39ae3487243b1c74d14f9f,I think the biggest barrier is not having equal access to resources.
R_3fuxuiKr9iEUG2l,5ee81189280cdb1163476b2b,It’s difficult to determine a financial or opportunity difference between them to make up for it.  
R_1N55obEMeNrfiJD,5f0f5df48a1b1a114c3dacc5,Hate and stigma between groups are wgat cause difficulties
R_2ZQCcwGo5TBCi6k,5e6fe86f7245355b33d7b045,I think the biggest barrier is the social views and economic gap between groups.
R_ux24wFWayEnLiMh,5e6a418620befe00096983d2,"Overcoming hatred, discrimination, and unconscious bias is a HUGE barrier. Providing equal opportunities is another."
R_3HOhSev67GgxpgN,5d7a90912fb68c001b06a218,"I think education is a large barrier, as well as economic opportunities. Someone with less education has a much harder chance of moving up in society."
R_27OHelK7fB7eRl0,5edb6d2469290d00092100f8,I think the biggest barrier is perception. I think there's less of a discrepancy than pure statistics are showing.
R_1CJgDx2IQijgbVf,5e30c5fb26e759000a18ab14,Culture of a workplace and an individuals perception of another. Affordability and accessibility. 
R_2EsplFT7zh2tc1D,5f6ed22efa66e8424df11cde,Changing the perception of minority people groups. Providing employment adaptations as needed. 
R_2chgvbAd0tAuBzP,5d36272bbfc259001911bf25,Because some people are not capable of doing the same job.
R_SGJ8t3ajCScNcnT,5f07707fb5dc861477ffc395,I the the way the system has always been. People don't want to change and they see no reason to.
R_zT4HyUF2uO0Ryyl,55b67c31fdf99b26b999cc1e,The skill needed for jobs. Some groups wouldn't necessarily qualify as well as others.
R_29c6gJjiyUaUAIY,5f8564e35185820008e112da,The profit motive inherent to capitalism.
R_3m1vbiyejyIVGzO,5f14ae21a5183c0b87f47640,States Parties recognize that all persons are equal before and under the law and are / entitled without any discrimination to the equal protection and equal benefit of the law.
R_2UVKESZ13f40TPe,5e6040ebbccd41000ad90a4e,equal representation for all groups is the biggest issue.
R_2Svu8Q0kcBHvS45,5eb97db731298c06c3b3ec53,"In my opinion, the biggest obstacle to creating equality is getting money in the form of a mortgage. The difference between white home buyers and Hispanic/Latino buyers is too great"
R_1o6eekL08s4CAd2,5f58140ca41f0037c385bc5c,"I think it's us, with our discriminatory beliefs and how easily we allow ourselves to be influenced by the different media. We must learn to be more open-minded. /  / Also a big problem is corruption by rich people, this only helps to create more inequality"
R_1K9oJwEy5JwFXrv,5f04acc23ea84475f5d78026,"It's impossible and shouldn't be the focus. You can't make two things that are not equal, equal. Paying people based on anything other than skills is wrong and immoral and anyone taking from ordinary hard working people to compensate for those who don't work as hard or don't have any skills is borderline evil in practice and absolutely destructive to society. Among the many problems in this country, the focus on equality is one of the worst."
R_2UavKB30V9PJ6np,5cb044c4bfb3720012ee851d,"Accepting differences between their culture, traditions, and beliefs."
R_30ip4QebyUabiTI,5c75471e5eb59f000131c7a4,I think an unwillingness by the majority/privileged population to cede some of their privilege to others is the main barrier. The most privileged group must be willing to make some concessions in order to allow space for those less privileged and there is historically pushback on measures that do that.
R_33k8Lts8NEvG8vg,5ce4150a8ea1c40019a7cebe,The people are just different so it's not something easy to fix.
R_2R4II0n7gMxvhDa,5f848e4bde188f1084c681bb,"The political elite that designs the system in a way that forces indivudual be responsible for everything in their daily life. They trigger the fear in the community and help grow the gap between the genders, classess, races... "
R_2wuV6po7IufmHsC,5e29ccc854c76b02f99215ee,Getting rid of people's unconscious biases.
R_0cAxrIsz82aQE6t,5d9ce883f93dba0017e68cf7,"In order to create equality, either the top group must be lowered or the lowest group must be made equal which causes resources to do. "
R_2xAisWbWVsLmgnY,5f7d0e683200ed1e6e8bd54d,"I think a lot of times the biggest barrier between those seeking jobs would be the stigma that is carried by a certain piece of information about the applicant. There are many biases and presumptions that are still believed today, whether intentional or not and they affect employment. "
R_2wGZshUMHMUtN5L,593ab35d51244c00013dcb69,The income gap is the biggest issue. Fundamental equality can exist in a system so intrinsically imbalanced.
R_1HctXEIiBH8S0er,5e9e0798c8df731ba79182f1,"I think that until we all see each other as brothers and sisters, children of God, whether rich or poor, educated or uneducated, there will be division and inequality."
R_2rkdvzjtDVSwCeC,5f47f3b013fe2f2537aba6da,The prejudice white people have against people who are different from them.
R_3NCWVEGH2tNycm9,5a9f566d777df2000160326c,Opinions towards the groups.
R_1pSa4EF1SIGQkBD,5dd497b6238a9147bc6413f7,Finding a way to give each group equal chances without giving one group more preference is definitely a challenge.
R_2pVjScUdxIy8mxA,5846c387d2be990001174c6f,It will always be the greed that comes from the top or 1%. They will always find a way to make loopholes to benefit themselves and will still make more money exponentially compared to any counterpart 
R_2doT0bFvXWuRaax,5eb874e6c1a2497c3e723cdd,I guess making people see things differently and see that things do need to change would be the hardest part. It would be difficult to get people to agree on how things need to change as well
R_3g4PMjl9HIamNyQ,5eebb37e6c09cc12563f390b,The biggest barrier is long lasting biggotry that has created policies around housing and education that prevent certain individuals from opportunities.
R_xopVA9cDH4fsy8F,5989b85ce684850001dfe29c,"You need to have qualified people out there within the disadvantaged groups. The people have to be able to access the more jobs, money, universities that are being offered, either by living near or having enough money. "
R_2X7ISUjYTCWJXTR,5dee5b9435575a4eab1dfd73,The difficulty in condemning a decades old systemic racism 
R_3PauLEvXLNZmefc,5f0a1dbe38b9730d677f8278,The rich wanting to get richer while making sure others do not get the same opportunities as them. The rich want society to be poor and uneducated.
R_30k24ZBUaffR98P,5f0a7dec44c42c19a6c9f6d9,Racism and prejudices that still exist amongst the people. Government not fairly helping to invest in areas that are highly poverty stricken.
R_XHDaI2hubhhoaOZ,5b6259be5256470001bd0c6d,"I really don't know, it's complex. I think these programs aren't doing much to help though."
R_0VZ3e20scRckT4t,5d7fcd916e5c9f0017c9d8be,n/a / 
R_2atAvolKtkbGkxI,5a18805f087f2e0001eaf737,"The greatest barrier is the refusal to spend America's great wealth on equalizing groups. If wealth were more evenly distributed to all, it would allow for people to achieve greater equality in their personal the professional lives."
R_2c0K4xE9fYIyFAV,5f65731282fb7d106b133cd0,Pleasing everyone involved. Give to much to one race and then it’s racism toward the other group that received less.
R_3qfefHhUaV1bRtj,5f3d1db8a6057b0217f30a13,The differences aren't extrinsic (skin color/disability status/convicts). You can't make groups equal because who people are isn't represented by one outward trait.
R_3GD0sioHkVZzpUi,5c745818d60d380001413364,"Systemic biases. People want to go with a proven group when hiring, and ex cons aren't exactly a sure bet"
R_ZaivRwrP6hdX0Q1,5f4828d5ac8a902d7e4d56e2,"Underlying racism is still a big problem in creating equality between ethnic groups. Another big hurdle is the income gap, ethnic groups makes on average much less than their white counterparts. "
R_1CpsyHa7aTXHhZw,5f35554b3e58ff4e844795e9,The biggest barrier is peoples different beliefs.
R_2w5q58jo27ilyMo,5e612ecc86a23003331a385f,the democratic machine creating division keeping people in the inner cities in poverty telling them it is racism as well as selling out all of our american jobs to china- so rural communities have no jobs and inner city folks have no good paying jobs- and they claim government hand outs will be the cure- meanwhile corrupt politicians and coastal elites call the shots while living in mansions with security.
R_3smlnBtYgvTbSut,5f5ec0c28c844c784bf02089,The biggest barrier is either racism/ableism/classism. The people at the top want the people like them to succeed and dont necessarily care about the others.
R_2VdA68uip0XVo5C,5df142a0271305058447371d,Prejudice.
R_3M9khW11ZHtWqRS,5c5fc78e96dff400013607a5,"people are simply not equal.  you can only create conditions for equal opportunity, not equality, therefore the barrier is the nature of the people themselves and the unethical pursuit of an equitable venture."
R_XncL2bCP9Hhq9zP,5f4ff34ee2b05813838a51f5,"The difference in jobs/income create inequality in other aspects of life.  Also, along those same lines is the life the groups grew up in. / "
R_3CEnL7TutceUEl4,5f0d8c773470fc036652f256,The implicit basis that has been in place for millennia against people of color and the poor.
R_2TUijeBdhtMxqsV,5ae74788d5ec5e000175ea08,"Lack of an adequate safety net, because it's too easy for people to lose what they have striven for when something goes wrong. And more things can go wrong when you are part of a demographic dealing with racism, sexism, ableism,  homophobia, transphobia, poverty, etc."
R_2qghe8AnC3kOB60,5f05380a3963d08260da3fda,Treating one another with love as the Good Lord commands us.
R_1QLwQfX51xBDqFg,5f2f6f0f7729c53589432038,"Well, I'm not sure. Anyways, I think the biggest barrier is how we've come to percept other groups."
R_2e3hD2CQKqE40EF,5f55041af3459e896379d3b4,Dominant group accepting minorities advantages.
R_sAKo4zfrARGrbLX,5c7afb18de6f7900150c33d2,"God has made reach person different, so any government or private effort to equalize results for groups is doomed to failure."
R_1jGGuXDP42t89ah,5f489766dbc4a2364c0f4f93,"Income inequality- which contributes to unequal educations. This country has a history of separating the wealthy children from non-wealthy children and keeping them separate as they leave their private schools and go off to separate colleges and are brought into the family law firm or political office or family business etc. Therefore the ""leaders"" have no experience with lower income people and the gap grows. Biggest barrier? There are so many - the racist leader in the White House has allowed people to hate more freely and those who have a little money are so afraid that sharing or being fair will somehow mean they lose - without realizing the wealthiest people have an unimaginable amount of wealth and this unequal wealth divide is the root of most of the problems. I realize I may be rambling - I am not always great at organizing my thoughts especially when an issue strikes a chord."
R_WqTgDWWexzEzBiV,5f6fcda9b8137d5a07adf029,"Addressing the symptoms without really addressing the root causes like concentrated generational poverty. The focus is always on evening out outcomes, without really looking at why they are uneven. "
R_3G1UvByJIKp1QX7,578e8bd7baec1b00016977c1,I think the biggest barrier is capitalism and the large disparity between the poor and rich that people are born into.
R_1Hkle3Ipbf5baaG,5ebf0609ddad5c2dca3dcc63,I think the biggest barrier to creating equality between different groups is finding ways to support marginalized groups in a way that the groups in power will allow.
R_3iJS8KbTcRsQ7XI,5f15dc270a46a66f60691e4a,Systemic problems where the organizations are set up to create and promote inequality
R_2ylPaPhEaAOdN5y,5f43dc1aba42f706942ff21d,"Older straight white men in people think that they are better than women, other races, other religions, younger people, and people in the LGBTQ community. Until they are no longer in power in the United States we will face the same barriers. "
R_1EajSX0m5yaBPLd,5e6937d17d15bd06d3c478dd,"I believe systemic and continued racism is the biggest barrier to creating equality between different groups.  Many people are so set in their beliefs, they refuse to progress and see others as equal."
R_1jx06GoFpAhQnMU,5c2d7cd0da51990001e426f9,"Profiling, discrimination, assumption Bias. You cannot make any person have the ambition to work hard for what they want. Many would rather have it given to them, which is unfair to the ones who actually work hard for what they have. THIS is Equality: Giving each person the EQUAL opportunity to make a better life for themselves. What they do with the opportunity should be their own responsibility, whether succeed or fail. It should NOT become a blame game. It should NOT become a handout. A person's disability, non-disability, skin color, sex, etc should NEVER be the grounds to hire someone. Hiring should be based on the experience level OR desire to succeed the individual has. "
R_24i1AMrNBxshpd7,5ea7b7db3021ac19f4c60770,People growing up and being taught that out-group people should not be trusted and should often be thought of as being less than in-group people. One simple way to judge if someone is out-group is based on skin color differences.
R_XKXh9U7SOA4VwLn,5c476621b521ee00019abf67,"I think unconscious bias is a huge obstacle since most people are unaware of their own prejudice, and until they are aware of it, no change can come about."
R_Rw4W9atmxf9bLpf,5af2d425347a4a000177a00c,"I would have to say that education is a major barrier.  Children are often taught of the world in antiquated terms.  In a world of winners or losers, there is little room for equality.  Also, society in itself does not treat people equally.  "
R_1LNzUGRpJDB7bmy,5a9493ce873cda0001dc6dfb,People think that making others equal to them will hurt them but it doesn’t actually effect the people on the top to make us all equal. 
R_1C7vkQpI6GlX8Up,5ed93122cee6c14a0f2d1e3e,The biggest barrier to creating equality between groups is letting biases dictate the actions needed to be performed to actually implement equality. 
R_3FPg5Hu8Dh5oGqQ,5cf2cc60f114bf0019781a6e,"People that don't grow up in diverse environments (rural, suburban), and then take their learned ignorance with them into the workforce."
R_A4zCjPPRFE6tdx7,5f890b3cd60a231045b3ee46,The biggest barrier would be making sure everything is still fair. I believe that you can't give someone a job because of a difference (ex. Race) if their resume does not look as good.
R_tE3MXKKkgGjZyVj,58295846e41098000132a1f9,"Economics and labels are huge barriers. Much of our what we have/acquire in this world is based on income (you must earn x amount in order to be eligible for). Labels place us into categories or boxes, and many of these boxes are labelled by society as having certain ""traits.""  A lot of these ""traits"" are instilled in our minds from a very young age and many people have been taught to hold onto those thoughts about others."
R_vjWqB8svdNFWiZ3,5f4fe42aa8de8e1136e85064,Changing perceptions of the individuals at the top that make the decisions
R_2TAzRMzaiPoTfnu,59f4da40b47dfc0001b65e8f,"existing imbalances and the perception that helping out underrepresented groups means that something must be taken away from majority groups to do so. People want things to be equal, but they don't want that to mean something is taken away from them to do so.  / "
R_2Sq2bobh5Ze6Vvi,5f92e13ff89ab603071b6125,One of the biggest barriers in creating equality is satisfying each party when equality usually requires taking away from one party to give to another. 
R_2zUVfukRxJX44Iy,5d11103148ddca000180b737,Getting the group that is receiving more to be willing to give up some to assist the group that is receiving less. Also getting the individuals at the top to be willing to work for more diversity.
R_2XoCwP3f7tzvNRV,5ede3d2ef7c9f9068776c4d2,The biggest barrier is to overcome the large gap in the first place. It does not seem easy to close the gap and may take several initiatives.
R_BzwLrqLuv0zCu0V,5e82bf6b92f2f39e6cc1039d,I think the biggest barrier to creating equality between different groups in releasing the ideas behind social stigmas. I also think we as a society have to be more accepting of those who are minorities in society.
R_Qp22WCdKT6r30MV,5ba4309d6347f70001650348,Swinging the pendulum in the opposite direction - creating actual equality and not just giving preference to another race.
R_R4yBZkmhnDyfchr,5f7f3492fb35b408dbdaf18e,Different views and behavior
R_bK2y9F1j6Hl089P,5f73b3bc65ec55128960be55,Racism is the biggest barrier.
R_2ylnxoTVKZXnhNE,5f95c1590b160b4597c93a76,Overcoming existing disparity in a way that does not unfairly persecute new people entering the system for the unfair advantages of those who came before them.
R_1d4QmvQHPGj8YzM,5f420d1c13ccec013f15fd32,Some people don’t want equality between groups and that will put up barriers.
R_3HUh7qeGnW2TJiT,5f8edf45a8d10208ec43b26d,"Well, the first would be the gender factor and the way their relevance to the society. The second would be determining which is more important and vital to the society."
R_2ro0h6oY8fxQi8B,5dd3eaabfef7c23d3f95d252,I think sexism and racism are rampant in society and the unwritten rules are set up to support that.
R_0VxLdyIpimwhdPH,5afda31b7d6f3a0001974e48,The biggest barrier is societal hierarchies and differences that are ingrained into our country.
R_2WVDghDI2WoF3Kb,5ea74bccac99141164dfceeb,"I think the biggest barrier to creating equality between different groups is systemic racism, especially in the area of economics and banking. People of color have been intentionally prevented from accessing the vast economic resources offered to white people. The policies presented in this study show a poor effort that would not provide a large enough impact to really make a different on a large scale."
R_1OpfA1Kzz3zRSV0,5ee89a9e3fdd1e18757ef86b,Inaccurate stereotypes and prejudice is one big barrier as well as ethnocentrism is a huge barrier.
R_3mkFVckLIGCPHwd,5ee2686bed87f4360b15a222,"There will always be some sort of systematic oppression. We can create opportunities that allow minority groups to experience equality. However, people will have some sort of implicit bias."
R_OfhjwFSQwkCEc2B,5c6dcac242fe6b0001908ed9,"The workplace culture. Allowing equal opportunities for qualified individuals without focusing on race, gender nor circumstances, just on abilities and skills. "
R_Xt8ls3Fap7CX0PL,5f736a9bcd8a200864ea7450,"I think the biggest barrier is understanding that one group may ""suffer"" momentarily for the other group to benefit. Once these gaps close, we will see the benefits in other areas. "
R_1rkW16k13rbS2Oi,5f4dc0201d9c46aa7036b37e,Education and awareness. I struggled to keep the facts straight in this survey and math is not my best subject. My apologies.
R_2VJtOmgxEokLhEs,5f9455336e6da1266db20b1b,unemployment and low income
R_2RVU5FTQbU5hIZw,5dbd597b2d098c2ac14806b2,"Cultural and socialization changes. We need to change the culture, upbringing, home structure, and education structure to get people of all races off to a great start."
R_O3ShJ8pGwgop8LT,5cb0cfc643e80b00010a384b,The biggest barrier is that the people or systems in charge of making the changes don't want to put in the effort or money to make those changes.
R_22yTtEzwRPLGej6,5c736ca5eaffc10001ae1dad,"Systemic barriers have been in place so long to prevent generational wealth from being accumulated. It's everything from mortgages to business loans to education. We are denying so much of what truly makes America great, the promise of being able to make something of yourself, to so many disenfranchised Americans. I am not a person of color, but as a disabled queer, it isn't hard to see the disparities among the people who live here and be ashamed of the system that enforces this wage slavery."
R_wLZzwlmA3m2jZ3X,5b9fe9879624180001134e44,"Groups shouldn't be equal. People should get by on their own merits, not what color they are. As far as criminals, well, they made their bed didn't they? They should not have the same rights as they used to. It's hard for me to say what the biggest barrier is when I don't agree with it.  I suppose the biggest barrier would be that people think this is even an issue that needs fixing. I am one of the poorest people, but I don't feel like anyone owes me anything."
R_278vxkVysz21jso,5c703b703a67ad00016eb12d,people being willing to recognize that all groups regardless of color want the same opportunities such as owning a home or business and are willing to work hard toward these goals.
R_1Cj9V0Y6dTTJEKZ,5bcbeeee32e46700016f1a2f,"I think the biggest barrier to creating equality between different groups is lack of education. The school system could really help this issue by teaching about cultural diversity. Communities would do well to be open to diversity as well, since redlining is a huge issue in many cities."
R_AvenOyAXnlxdcsN,5f18ff404f90fe1473c2e3b6,I think that the unwillingness (or hesitancy) of financial backers to separate the skills/employability of a person from their personality traits or other unrelated factors.
